RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,01161,Mark Calcavecchia,27.44,439,16
2,0,01378,David Frost,27.50,385,14
3,0,01072,Chip Beck,27.67,415,15
4,0,01235,Ben Crenshaw,27.69,360,13
5,0,06589,Jeff Woodland,27.91,307,11
6,0,01495,Morris Hatalsky,27.92,335,12
6,0,01724,Jeff Maggert,27.92,363,13
8,0,01014,Fulton Allem,28.00,392,14
8,0,01098,Jay Don Blake,28.00,336,12
8,0,01920,Craig Parry,28.00,336,12
8,0,02007,Larry Rinker,28.00,252,9
8,0,02255,Denis Watson,28.00,224,8
13,0,01443,Hubert Green,28.13,225,8
14,0,01934,Dave Peege,28.14,197,7
15,0,02131,Mike Springer,28.15,366,13
16,0,02256,Tom Watson,28.18,310,11
17,0,01633,Tom Kite,28.23,367,13
18,0,02279,Mark Wiebe,28.24,480,17
19,0,01307,Joel Edwards,28.31,368,13
20,0,01968,Nick Price,28.33,425,15
20,0,02201,Jim Thorpe,28.33,255,9
20,0,02298,Jim Woodward,28.33,170,6
23,0,02104,Jeff Sluman,28.35,482,17
24,0,02190,Doug Tewell,28.36,312,11
24,0,02245,Grant Waite,28.36,397,14
26,0,01876,Greg Norman,28.42,341,12
27,0,01706,Davis Love III,28.43,597,21
28,0,02242,Lanny Wadkins,28.45,313,11
29,0,01755,Dick Mast,28.47,427,15
30,0,01469,Dan Halldorson,28.50,285,10
30,0,02111,Mike Smith,28.50,285,10
30,0,02322,Richard Zokol,28.50,342,12
33,0,01607,Brian Kamm,28.53,428,15
34,0,01388,Robert Gamez,28.54,371,13
34,0,02159,Curtis Strange,28.54,371,13
34,0,02218,Ted Tryba,28.54,371,13
37,0,01196,Brian Claar,28.55,571,20
38,0,06012,Greg Kraft,28.58,343,12
39,0,02146,Payne Stewart,28.61,515,18
40,0,01331,Rick Fehr,28.65,573,20
41,0,01468,Gary Hallberg,28.67,516,18
41,0,01736,Roger Maltbie,28.67,258,9
41,0,02049,Gene Sauers,28.67,516,18
44,0,06691,Greg Cesario,28.71,201,7
44,0,05319,Gene Jones,28.71,201,7
46,0,02099,Scott Simpson,28.73,431,15
47,0,06058,John Flannery,28.78,518,18
48,0,01282,Trevor Dodds,28.80,288,10
49,0,02185,Lance Ten Broeck,28.81,461,16
50,0,01329,Brad Faxon,28.86,404,14
51,0,01557,John Inman,28.88,462,16
51,0,01701,Bob Lohr,28.88,462,16
51,0,01849,Bill Murchison,28.88,231,8
51,0,01928,Corey Pavin,28.88,491,17
55,0,01381,Fred Funk,28.91,636,22
55,0,01723,Andrew Magee,28.91,318,11
57,0,06197,Michael Allen,28.92,376,13
58,0,02135,Mike Standly,28.93,405,14
58,0,02321,Fuzzy Zoeller,28.93,405,14
60,0,01569,Peter Jacobsen,28.94,463,16
61,0,01049,Ian Baker-Finch,29.00,290,10
61,0,01203,Russ Cochran,29.00,522,18
61,0,01226,Fred Couples,29.00,377,13
61,0,01323,Brad Fabel,29.00,377,13
61,0,01385,Jim Gallagher Jr.,29.00,464,16
61,0,06566,Jaime Gomez,29.00,348,12
61,0,01577,Lee Janzen,29.00,551,19
61,0,01846,Jodie Mudd,29.00,232,8
61,0,01975,Tom Purtzer,29.00,232,8
61,0,02294,Willie Wood,29.00,348,12
71,0,01132,Mark Brooks,29.06,465,16
71,0,07569,Mark Carnevale,29.06,465,16
71,0,01346,Ed Fiori,29.06,465,16
71,0,01527,Scott Hoch,29.06,465,16
71,0,06332,Neal Lancaster,29.06,465,16
71,0,02267,D.A. Weibring,29.06,465,16
77,0,02067,Ted Schulz,29.07,436,15
78,0,02217,Dennis Trixler,29.10,291,10
79,0,02090,Tom Sieckmann,29.13,466,16
80,0,01129,Bill Britton,29.17,350,12
80,0,01200,Keith Clearwater,29.17,525,18
80,0,06136,Mike Schuchart,29.17,350,12
83,0,01218,Jeff Cook,29.18,321,11
83,0,01475,Donnie Hammond,29.18,496,17
85,0,01408,Kelly Gibson,29.19,467,16
86,0,01068,Andy Bean,29.20,292,10
86,0,01659,Massy Kuramoto,29.20,292,10
88,0,01313,Steve Elkington,29.21,555,19
89,0,02010,Loren Roberts,29.22,526,18
90,0,02225,Howard Twitty,29.24,497,17
91,0,01261,Jay Delsing,29.25,585,20
92,0,06090,Jim McGovern,29.29,703,24
93,0,01444,Ken Green,29.30,293,10
94,0,01035,Tommy Armour III,29.33,176,6
94,0,10195,Tim Conley,29.33,264,9
94,0,06599,John Elliott,29.33,352,12
94,0,01435,Wayne Grady,29.33,176,6
98,0,06124,Patrick Burke,29.36,323,11
98,0,01201,Lennie Clements,29.36,411,14
100,0,01887,Mark O'Meara,29.38,470,16
101,0,01677,Tom Lehman,29.39,529,18
101,0,02214,Kirk Triplett,29.39,529,18
103,0,01024,Billy Andrade,29.40,441,15
103,0,06575,Dudley Hart,29.40,441,15
103,0,01559,Hale Irwin,29.40,294,10
106,0,02101,Joey Sindelar,29.42,353,12
107,0,10207,Jimmy Johnston,29.43,206,7
108,0,02223,Bob Tway,29.44,265,9
109,0,02206,David Toms,29.45,324,11
110,0,01185,Brandel Chamblee,29.46,383,13
111,0,01418,Bill Glasson,29.47,442,15
111,0,06643,Paul Goydos,29.47,442,15
113,0,01510,Nolan Henke,29.50,531,18
113,0,01761,Len Mattiace,29.50,354,12
113,0,01766,Billy Mayfair,29.50,649,22
113,0,01771,Blaine McCallister,29.50,413,14
113,0,01864,Larry Nelson,29.50,236,8
118,0,01042,Paul Azinger,29.57,414,14
119,0,01553,John Huston,29.58,710,24
120,0,01284,Mike Donald,29.60,296,10
121,0,01361,Dan Forsman,29.63,474,16
122,0,01414,Bob Gilder,29.67,267,9
122,0,01958,Dan Pohl,29.67,178,6
122,0,02100,Tim Simpson,29.67,445,15
125,0,06086,Russell Beiersdorf,29.68,564,19
126,0,02133,Craig Stadler,29.71,416,14
127,0,01096,Phil Blackmar,29.73,446,15
127,0,01533,P.H. Horgan III,29.73,327,11
127,0,01564,David Jackson,29.73,327,11
127,0,02033,Dave Rummells,29.73,327,11
131,0,01157,Tom Byrum,29.82,328,11
132,0,01143,Brad Bryant,29.86,627,21
132,0,01550,Ed Humenik,29.86,418,14
134,0,02180,Harry Taylor,29.87,448,15
135,0,06617,Brian Henninger,29.92,389,13
136,0,01288,Ed Dougherty,29.95,599,20
137,0,01197,Bobby Clampett,30.00,330,11
137,0,01374,Robin Freeman,30.00,330,11
137,0,08759,Tad Rhyan,30.00,180,6
137,0,02224,Greg Twiggs,30.00,420,14
141,0,01320,Bob Estes,30.05,571,19
142,0,01837,Gil Morgan,30.06,511,17
143,0,01353,Bruce Fleisher,30.07,451,15
143,0,01946,Peter Persons,30.07,421,14
145,0,01682,Wayne Levi,30.08,361,12
146,0,01715,Mark Lye,30.09,331,11
147,0,01690,Bruce Lietzke,30.13,241,8
148,0,01306,David Edwards,30.14,422,14
149,0,01457,Jay Haas,30.17,694,23
149,0,06401,Marty Schiene,30.17,181,6
151,0,01549,Mike Hulbert,30.18,513,17
152,0,01945,Kenny Perry,30.19,483,16
153,0,06144,John Dowdall,30.20,151,5
154,0,01926,Steve Pate,30.21,423,14
155,0,01191,Barry Cheesman,30.23,393,13
155,0,06044,Scott Gump,30.23,393,13
157,0,01891,David Ogrin,30.24,514,17
158,0,01219,John Cook,30.25,484,16
158,0,01783,Mark McCumber,30.25,484,16
160,0,01390,Buddy Gardner,30.29,212,7
160,0,02241,Bobby Wadkins,30.29,212,7
162,0,01116,Michael Bradley,30.33,364,12
162,0,01810,Phil Mickelson,30.33,364,12
162,0,02303,Robert Wrenn,30.33,364,12
165,0,06128,Steve Lamontagne,30.36,425,14
166,0,01707,Steve Lowery,30.38,638,21
167,0,01823,Larry Mize,30.43,426,14
168,0,01797,Rocco Mediate,30.50,549,18
168,0,02246,Duffy Waldorf,30.50,366,12
170,0,06006,JC Anderson,30.55,336,11
170,0,01725,John Mahaffey,30.55,336,11
170,0,02170,Hal Sutton,30.55,336,11
173,0,01093,Ronnie Black,30.60,459,15
173,0,01619,Skip Kendall,30.60,459,15
175,0,01248,Rick Dalpos,30.67,184,6
176,0,01006,John Adams,30.73,461,15
177,0,06034,Marco Dawson,30.80,616,20
178,0,01890,Brett Ogle,30.90,309,10
179,0,01060,Dave Barr,30.94,526,17
180,0,06247,David Delong,31.00,155,5
180,0,06284,Jim Hallet,31.00,310,10
180,0,01938,David Peoples,31.00,372,12
180,0,01971,Dillard Pruitt,31.00,527,17
184,0,08045,Perry Moss,31.07,435,14
185,0,10795,Neale Smith,31.14,218,7
186,0,01648,Billy Kratzert,31.45,346,11
187,0,01249,John Daly,31.56,284,9
188,0,01930,Eddie Pearce,32.40,162,5
189,0,08553,Lee Porter,32.50,195,6