RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
1,0,06527,Steve Stricker,52.08,75,144
2,0,20127,Chris Riley,50.00,153,306
3,0,06643,Paul Goydos,47.39,145,306
4,0,12645,Brent Geiberger,46.67,84,180
5,0,20593,Greg Chalmers,45.42,139,306
6,0,20436,Garrett Willis,45.32,155,342
7,0,10107,Deane Pappas,45.24,114,252
8,0,19846,Brian Gay,44.79,129,288
9,0,01161,Mark Calcavecchia,44.75,145,324
10,0,20229,Stewart Cink,44.70,177,396
11,0,22371,Aaron Baddeley,44.44,120,270
11,0,01887,Mark O'Meara,44.44,88,198
13,0,20098,Stuart Appleby,44.12,135,306
14,0,01948,Tim Petrovic,43.61,157,360
15,0,10860,Justin Leonard,43.40,125,288
16,0,06251,Chris DiMarco,43.39,164,378
17,0,01388,Robert Gamez,43.33,195,450
17,0,01761,Len Mattiace,43.33,156,360
19,0,01024,Billy Andrade,43.12,163,378
20,0,21633,Steve Allan,43.06,62,144
21,0,20771,Steven Alker,42.86,108,252
21,0,01329,Brad Faxon,42.86,162,378
23,0,20121,Todd Fischer,42.71,123,288
24,0,24925,Jonathan Byrd,42.59,161,378
24,0,23125,Brad Elder,42.59,46,108
26,0,06004,Stephen Ames,42.40,145,342
27,0,08537,J.P. Hayes,42.22,114,270
28,0,10201,Matt Gogel,42.13,91,216
29,0,20573,Scott Laycock,41.92,83,198
29,0,02239,Scott Verplank,41.92,166,396
31,0,25031,Andy Miller,41.88,98,234
32,0,01619,Skip Kendall,41.67,180,432
32,0,12680,Shigeki Maruyama,41.67,120,288
32,0,22046,Geoff Ogilvy,41.67,120,288
35,0,12782,Tim Herron,41.53,157,378
36,0,21739,Aaron Barber,41.48,112,270
36,0,25345,Carl Pettersson,41.48,112,270
38,0,06575,Dudley Hart,41.45,97,234
39,0,06617,Brian Henninger,41.41,82,198
40,0,01175,Jim Carter,41.32,119,288
41,0,22892,Jason Gore,41.27,104,252
42,0,23541,Ben Crane,41.23,141,342
43,0,10809,Jim Furyk,41.20,178,432
44,0,08547,John Maginnes,41.11,111,270
45,0,01945,Kenny Perry,40.82,169,414
46,0,10585,Scott McCarron,40.74,110,270
46,0,01968,Nick Price,40.74,110,270
48,0,01226,Fred Couples,40.63,117,288
49,0,19825,Darren Clarke,40.60,95,234
50,0,20634,Peter Lonard,40.56,146,360
51,0,08793,Tiger Woods,40.52,124,306
52,0,01320,Bob Estes,40.48,153,378
53,0,01035,Tommy Armour III,40.28,87,216
53,0,20029,Notah Begay III,40.28,116,288
53,0,23656,Jason Caron,40.28,58,144
53,0,01378,David Frost,40.28,116,288
53,0,01941,Tom Pernice Jr.,40.28,145,360
58,0,12652,Cameron Beckman,40.20,123,306
59,0,23108,Matt Kuchar,40.12,65,162
60,0,20572,Rod Pampling,40.00,108,270
61,0,23983,Luke Donald,39.87,122,306
62,0,10912,Craig Perks,39.74,93,234
62,0,20548,Hidemichi Tanaka,39.74,186,468
64,0,20472,Alex Cejka,39.72,143,360
64,0,20095,Carl Paulson,39.72,143,360
64,0,23621,Rory Sabbatini,39.72,143,360
67,0,20623,Gavin Coles,39.68,50,126
68,0,01724,Jeff Maggert,39.58,114,288
69,0,06567,Vijay Singh,39.56,178,450
70,0,24361,Pat Perez,39.54,121,306
71,0,08633,Per-Ulrik Johansson,39.51,128,324
71,0,20094,Jonathan Kaye,39.51,128,324
73,0,07223,Brian Bateman,39.44,71,180
73,0,07721,Pat Bates,39.44,142,360
75,0,23614,Rich Beem,39.29,99,252
75,0,02049,Gene Sauers,39.29,99,252
77,0,19881,Robert Damron,39.22,120,306
77,0,01577,Lee Janzen,39.22,120,306
79,0,07749,Brett Quigley,39.20,127,324
80,0,02104,Jeff Sluman,39.15,148,378
81,0,07457,Steve Flesch,39.14,155,396
82,0,10885,Robert Allenby,38.89,126,324
82,0,01098,Jay Don Blake,38.89,91,234
82,0,06475,Jeff Klein,38.89,42,108
82,0,01810,Phil Mickelson,38.89,126,324
82,0,20568,Anthony Painter,38.89,91,234
82,0,01928,Corey Pavin,38.89,133,342
82,0,06078,Esteban Toledo,38.89,140,360
89,0,12510,Chad Campbell,38.66,167,432
90,0,01685,J.L. Lewis,38.58,125,324
91,0,20628,Arron Oberholser,38.54,111,288
92,0,01132,Mark Brooks,38.49,97,252
93,0,20099,Doug Barron,38.46,90,234
94,0,01666,Bernhard Langer,38.43,83,216
95,0,01569,Peter Jacobsen,38.15,103,270
96,0,07867,Woody Austin,38.13,151,396
96,0,01139,Olin Browne,38.13,151,396
98,0,02010,Loren Roberts,38.06,137,360
99,0,01707,Steve Lowery,38.03,89,234
100,0,22548,Patrick Sheehan,37.96,123,324
100,0,26489,Cameron Yancey,37.96,41,108
102,0,22913,John Rollins,37.91,116,306
103,0,21961,Charles Howell III,37.90,191,504
104,0,26420,Richard Johnson,37.85,109,288
104,0,02170,Hal Sutton,37.85,109,288
106,0,06595,Kevin Sutherland,37.83,143,378
107,0,20940,Kenichi Kuboya,37.78,102,270
108,0,23552,Hank Kuehne,37.70,95,252
109,0,23338,David Gossett,37.65,122,324
109,0,22295,Darron Stiles,37.65,122,324
111,0,06573,Brandt Jobe,37.58,115,306
112,0,08931,Glen Day,37.57,142,378
112,0,01766,Billy Mayfair,37.57,142,378
114,0,20663,Brenden Pappas,37.50,135,360
114,0,11011,Mike Sposa,37.50,81,216
116,0,19824,Craig Barlow,37.35,121,324
116,0,02246,Duffy Waldorf,37.35,121,324
118,0,06809,Bob Burns,37.30,94,252
119,0,23036,Chris Anderson,37.04,120,324
119,0,20157,Retief Goosen,37.04,100,270
119,0,01475,Donnie Hammond,37.04,120,324
122,0,01938,David Peoples,36.94,133,360
123,0,02101,Joey Sindelar,36.93,113,306
123,0,10425,Jay Williamson,36.93,113,306
125,0,12705,Cliff Kresge,36.84,126,342
126,0,11032,Frank Lickliter II,36.81,106,288
127,0,10213,Dicky Pride,36.75,86,234
128,0,10423,Mike Weir,36.73,119,324
129,0,12602,Dean Wilson,36.51,92,252
130,0,08075,Jerry Kelly,36.47,151,414
131,0,01157,Tom Byrum,36.42,118,324
132,0,08725,Tom Gillis,36.36,72,198
133,0,01723,Andrew Magee,36.26,124,342
134,0,22621,Ben Curtis,36.11,91,252
134,0,08337,Mike Heinen,36.11,104,288
136,0,02214,Kirk Triplett,35.98,136,378
137,0,06621,Joe Durant,35.96,123,342
138,0,10733,Kent Jones,35.90,84,234
139,0,21806,Paul Gow,35.86,71,198
140,0,08545,Glen Hnatiuk,35.76,103,288
141,0,24357,K.J. Choi,35.75,148,414
142,0,21805,Harrison Frazar,35.62,109,306
143,0,06522,Ernie Els,35.56,96,270
144,0,01381,Fred Funk,35.51,147,414
145,0,22293,Heath Slocum,35.49,115,324
146,0,08339,Spike McRoy,35.42,102,288
147,0,01677,Tom Lehman,35.29,108,306
148,0,12660,Jesper Parnevik,35.19,133,378
149,0,06034,Marco Dawson,35.04,82,234
150,0,24502,Adam Scott,35.00,63,180
151,0,01797,Rocco Mediate,34.97,107,306
152,0,02002,John Riegger,34.85,69,198
153,0,01553,John Huston,34.72,100,288
153,0,08375,Paul Stankowski,34.72,75,216
155,0,24356,Jason Buha,34.26,37,108
156,0,26950,John Morgan,34.19,80,234
157,0,06332,Neal Lancaster,34.13,129,378
158,0,12755,Vance Veazey,34.03,49,144
159,0,20574,Mathew Goggin,33.99,104,306
160,0,01457,Jay Haas,33.95,110,324
161,0,12823,Carlos Franco,33.89,122,360
161,0,06515,Shaun Micheel,33.89,122,360
163,0,19972,José Coceres,33.84,67,198
163,0,21209,Sergio Garcia,33.84,67,198
165,0,02106,Chris Smith,33.66,103,306
166,0,23353,J.J. Henry,33.64,109,324
167,0,01361,Dan Forsman,33.60,127,378
168,0,08123,Jeff Brehaut,33.59,133,396
169,0,23034,Brent Schwarzrock,33.33,66,198
169,0,21878,Mark Wilson,33.33,66,198
171,0,07101,Dave Stockton Jr.,32.72,53,162
172,0,20498,Briny Baird,32.61,135,414
173,0,07941,Mike Grob,32.29,93,288
174,0,02223,Bob Tway,32.10,104,324
175,0,01042,Paul Azinger,31.82,63,198
176,0,01307,Joel Edwards,31.75,40,126
177,0,01706,Davis Love III,31.48,102,324
178,0,02206,David Toms,31.05,95,306
179,0,20645,John Senden,30.95,117,378
180,0,23135,Tim Clark,30.74,83,270
181,0,23177,Kenneth Staton,30.56,44,144
182,0,06581,David Sutherland,30.34,71,234
183,0,12661,Todd Barranger,30.25,49,162
184,0,12388,Michael Clark II,30.16,38,126
184,0,20566,Kaname Yokoo,30.16,38,126
186,0,10565,Ian Leggatt,29.29,58,198
187,0,01249,John Daly,29.17,42,144
188,0,25692,Akio Sadakata,28.97,73,252
189,0,25450,Ty Tryon,28.70,31,108
190,0,12662,Thomas Levet,25.82,79,306