YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL ACTUAL HANG TIME,TOTAL ATTEMPTS
2020,38,-1,37275,Sam Ryder,6.6,1336.6,203
2020,38,-1,29221,Webb Simpson,6.6,2590.0,391
2020,38,-1,29518,Brendan Steele,6.6,2237.8,338
2020,38,-1,48119,Ben Taylor,6.6,604.1,92
2020,38,-1,25493,Nick Taylor,6.6,2333.0,356
2020,38,-1,23623,Bo Van Pelt,6.6,1748.0,265
2020,38,-1,32139,Danny Willett,6.6,783.0,118
2020,38,-1,49964,Aaron Wise,6.6,743.5,113
2020,62,3,33120,Mark Anderson,6.5,700.4,108
2020,62,3,29268,Bronson Burgoon,6.5,1752.3,270
2020,62,3,52372,Cameron Champ,6.5,1356.6,208
2020,62,3,20229,Stewart Cink,6.5,1191.0,182
2020,62,3,46435,Austin Cook,6.5,2476.5,379
2020,62,-25,34099,Harris English,6.5,1690.8,259
2020,62,3,29535,Brice Garnett,6.5,1028.7,159
2020,62,3,31646,Emiliano Grillo,6.5,1077.4,167
2020,62,3,34563,Chesson Hadley,6.5,913.8,140
2020,62,3,33597,Harry Higgs,6.5,1755.6,269
2020,62,3,29420,Billy Horschel,6.5,1549.5,239
2020,62,3,39971,Sungjae Im,6.5,4277.2,655
2020,62,3,49766,Hank Lebioda,6.5,928.2,142
2020,62,3,34466,Peter Malnati,6.5,2525.1,388
2020,62,3,33413,Ben Martin,6.5,768.6,118
2020,62,3,28237,Rory McIlroy,6.5,1360.8,208
2020,62,3,50525,Collin Morikawa,6.5,1613.7,249
2020,62,3,36871,Matt NeSmith,6.5,1106.3,170
2020,62,3,23320,Ryan Palmer,6.5,1422.9,220
2020,62,3,53165,Doc Redman,6.5,1663.6,254
2020,62,3,36699,Patrick Rodgers,6.5,1733.9,265
2020,62,3,22405,Justin Rose,6.5,1903.7,291
2020,62,3,46046,Scottie Scheffler,6.5,1737.4,268
2020,62,3,23325,Vaughn Taylor,6.5,1940.0,297
2020,62,3,32150,Michael Thompson,6.5,1504.8,230
2020,62,3,27064,Jhonattan Vegas,6.5,1404.2,215
2020,62,3,35658,Kris Ventura,6.5,890.8,138
2020,62,3,48887,Matt Wallace,6.5,2275.3,351
2020,62,3,27095,Nick Watney,6.5,850.6,131
2020,62,3,51894,Vince Whaley,6.5,976.7,150
2020,92,5,21407,Arjun Atwal,6.4,540.7,85
2020,92,5,22371,Aaron Baddeley,6.4,1043.1,164
2020,92,5,29479,Scott Brown,6.4,1147.4,180
2020,92,5,35450,Patrick Cantlay,6.4,2247.2,352
2020,92,5,34314,Sebastian Cappelen,6.4,846.5,132
2020,92,5,28089,Jason Day,6.4,918.7,143
2020,92,5,45609,Tyler Duncan,6.4,3260.8,513
2020,92,5,29725,Tony Finau,6.4,1400.8,218
2020,92,5,21209,Sergio Garcia,6.4,707.0,111
2020,92,5,52375,Doug Ghim,6.4,596.4,93
2020,92,5,34098,Russell Henley,6.4,1420.0,222
2020,92,5,12716,Charley Hoffman,6.4,2583.7,403
2020,92,5,35532,Tom Hoge,6.4,1487.3,232
2020,92,-27,30925,Dustin Johnson,6.4,982.6,153
2020,92,5,24024,Zach Johnson,6.4,2345.7,365
2020,92,5,26300,Matt Jones,6.4,3336.4,520
2020,92,5,33410,Andrew Landry,6.4,2917.5,459
2020,92,5,32839,Hideki Matsuyama,6.4,1565.5,245
2020,92,5,47993,Denny McCarthy,6.4,2789.9,433
2020,92,5,27556,Ted Potter Jr.,6.4,877.2,138
2020,92,5,47347,Adam Schenk,6.4,1213.3,190
2020,92,5,24502,Adam Scott,6.4,764.8,119
2020,92,5,39953,Chase Seiffert,6.4,1498.0,234
2020,92,5,27649,Brandt Snedeker,6.4,2626.0,413
2020,92,5,34431,Robert Streb,6.4,1235.7,192
2020,92,5,37189,Harold Varner III,6.4,2842.6,447
2020,92,5,25632,Jimmy Walker,6.4,1778.4,279
2020,92,5,25804,Bubba Watson,6.4,3197.9,496
2020,92,5,47128,Richy Werenski,6.4,1175.1,184
2020,92,5,31323,Gary Woodland,6.4,986.4,153
2020,92,5,32254,Xinjun Zhang,6.4,1412.2,222
2020,123,4,40058,Zac Blair,6.3,2581.7,410
2020,123,4,25364,Paul Casey,6.3,1010.6,160
2020,123,4,34076,Joel Dahmen,6.3,3413.7,546
2020,123,4,19846,Brian Gay,6.3,1335.3,212
2020,123,4,48045,Michael Gellerman,6.3,594.3,94
2020,123,4,46550,Brandon Hagy,6.3,811.5,129
2020,123,4,27644,Brian Harman,6.3,3809.3,600
2020,123,30,34363,Tyrrell Hatton,6.3,949.6,151
2020,123,4,26758,David Hearn,6.3,863.4,136
2020,123,4,49298,Kramer Hickok,6.3,1338.4,211
2020,123,4,29478,Kevin Kisner,6.3,2744.9,434
2020,123,4,33122,Russell Knox,6.3,1159.4,183
2020,123,4,32791,K.H. Lee,6.3,1354.4,214
2020,123,4,48822,Sebastián Muñoz,6.3,2371.4,377
2020,123,4,34213,Grayson Murray,6.3,1306.2,206
2020,123,4,25396,Kevin Na,6.3,2323.2,367
2020,123,4,26329,Louis Oosthuizen,6.3,2311.6,366
2020,123,4,33667,Carlos Ortiz,6.3,2808.1,445
2020,123,4,23621,Rory Sabbatini,6.3,2918.0,461
2020,123,4,46441,Robby Shelton,6.3,1385.5,219
2020,123,4,34046,Jordan Spieth,6.3,2603.6,413
2020,123,4,30692,Scott Stallings,6.3,963.5,154
2020,123,4,49960,Sepp Straka,6.3,1305.7,208
2020,123,4,27963,Chris Stroud,6.3,1959.1,309
2020,123,4,35617,Martin Trainer,6.3,768.0,121
2020,123,4,25349,Tim Wilkinson,6.3,1518.1,241
2020,149,4,45526,Abraham Ancer,6.2,2943.6,473
2020,149,4,25686,Jason Dufner,6.2,2871.6,466
2020,149,4,40098,Matt Fitzpatrick,6.2,2588.8,417
2020,149,4,28679,Fabián Gómez,6.2,847.7,136
2020,149,4,46402,Talor Gooch,6.2,1356.8,218
2020,149,4,36801,Mark Hubbard,6.2,2948.9,473
2020,149,4,37455,Si Woo Kim,6.2,1486.0,240
2020,149,4,23108,Matt Kuchar,6.2,2594.0,416
2020,149,4,31420,Anirban Lahiri,6.2,444.2,72
2020,149,4,28775,Nate Lashley,6.2,1856.9,300
2020,149,4,33204,Shane Lowry,6.2,1876.6,303
2020,149,4,30163,Henrik Norlander,6.2,1091.6,175
2020,149,4,22056,Cameron Percy,6.2,1325.7,215
2020,149,4,34256,Andrew Putnam,6.2,661.7,107
2020,149,4,26476,Chez Reavie,6.2,2837.9,460
2020,149,4,48081,Xander Schauffele,6.2,1442.0,232
2020,149,4,35891,Cameron Smith,6.2,2599.5,417
2020,149,4,30927,Brendon Todd,6.2,2993.3,485
2020,149,4,23788,D.J. Trahan,6.2,634.6,103
2020,149,4,32333,Kevin Tway,6.2,1308.3,211
2020,169,5,40026,Daniel Berger,6.1,2713.3,445
2020,169,5,26499,Rafa Cabrera Bello,6.1,2127.1,351
2020,169,5,33490,Bo Hoag,6.1,1706.5,281
2020,169,5,29908,C.T. Pan,6.1,2445.7,401
2020,169,5,25818,Scott Piercy,6.1,2436.6,397
2020,169,5,34360,Patrick Reed,6.1,1482.9,243
2020,169,5,30110,Kyle Stanley,6.1,1014.8,166
2020,169,5,31560,Brian Stuard,6.1,3030.5,498
2020,169,5,33448,Justin Thomas,6.1,1057.1,173
2020,169,5,29484,Peter Uihlein,6.1,1015.1,166
2020,179,8,19803,Ryan Armour,6.0,2255.8,377
2020,179,8,29974,Branden Grace,6.0,1766.4,295
2020,179,8,35310,Lanto Griffin,6.0,1938.4,322
2020,179,8,31557,Jim Herman,6.0,1686.9,283
2020,179,8,21961,Charles Howell III,6.0,2146.0,360
2020,179,-5,26851,Marc Leishman,6.0,886.7,147
2020,179,8,25572,Graeme McDowell,6.0,1579.8,262
2020,179,8,26596,Ryan Moore,6.0,859.1,143
2020,179,8,24138,Ian Poulter,6.0,965.0,160
2020,179,8,28252,Seamus Power,6.0,536.0,90
2020,189,7,25900,Lucas Glover,5.9,2127.4,359
2020,189,7,46442,Maverick McNealy,5.9,2062.7,347
2020,189,7,27942,Rob Oppenheim,5.9,992.0,167
2020,192,7,10809,Jim Furyk,5.8,1617.6,277
2020,192,7,45486,Joaquin Niemann,5.8,1203.3,206
2019,1,0,47959,Bryson DeChambeau,7.2,423.6,59
2019,2,0,33141,Keegan Bradley,6.9,419.5,61
2019,2,0,45157,Cam Davis,6.9,684.3,99
2019,2,0,1810,Phil Mickelson,6.9,152.9,22
2019,2,0,33419,Cameron Tringale,6.9,858.8,125
2019,2,0,31323,Gary Woodland,6.9,422.4,61
2019,7,0,24924,Bill Haas,6.8,716.6,106
2019,7,0,30925,Dustin Johnson,6.8,283.8,42
2019,7,0,36689,Brooks Koepka,6.8,568.2,83
2019,7,0,32640,Troy Merritt,6.8,594.1,88
2019,7,0,27349,Alex Noren,6.8,415.0,61
2019,7,0,30946,Alex Prugh,6.8,682.6,101
2019,13,0,33948,Byeong Hun An,6.7,482.9,72
2019,13,0,28089,Jason Day,6.7,260.5,39
2019,13,0,34099,Harris English,6.7,835.0,125
2019,13,0,21209,Sergio Garcia,6.7,293.3,44
2019,13,0,36799,Stephan Jaeger,6.7,603.7,90
2019,13,0,30944,Jason Kokrak,6.7,586.4,88
2019,13,0,32839,Hideki Matsuyama,6.7,578.3,86
2019,13,0,28237,Rory McIlroy,6.7,300.9,45
2019,13,0,39546,Keith Mitchell,6.7,613.0,92
2019,13,0,24361,Pat Perez,6.7,377.8,56
2019,13,0,46970,Jon Rahm,6.7,186.9,28
2019,13,0,48081,Xander Schauffele,6.7,194.4,29
2019,13,0,33486,Roger Sloan,6.7,858.3,129
2019,26,0,24925,Jonathan Byrd,6.6,402.2,61
2019,26,0,29970,Dylan Frittelli,6.6,882.2,133
2019,26,0,46523,Joey Garber,6.6,682.5,103
2019,26,0,19846,Brian Gay,6.6,557.1,85
2019,26,0,27141,J.B. Holmes,6.6,416.2,63
2019,26,0,27974,Sung Kang,6.6,466.3,71
2019,26,0,32757,Patton Kizzire,6.6,497.5,75
2019,26,0,29926,Danny Lee,6.6,767.2,117
2019,26,0,25572,Graeme McDowell,6.6,391.8,59
2019,26,0,46601,Trey Mullinax,6.6,848.7,128
2019,26,0,36699,Patrick Rodgers,6.6,249.3,38
2019,26,0,47347,Adam Schenk,6.6,919.5,140
2019,26,0,24502,Adam Scott,6.6,145.0,22
2019,26,0,39324,J.J. Spaun,6.6,714.8,108
2019,26,0,29518,Brendan Steele,6.6,879.5,134
2019,26,0,34264,Hudson Swafford,6.6,499.7,76
2019,26,0,23325,Vaughn Taylor,6.6,704.1,106
2019,26,0,37340,Chase Wright,6.6,741.2,112
2019,44,0,30978,Kiradech Aphibarnrat,6.5,278.3,43
2019,44,0,47504,Sam Burns,6.5,825.6,128
2019,44,0,35450,Patrick Cantlay,6.5,317.1,49
2019,44,0,51766,Wyndham Clark,6.5,676.0,104
2019,44,0,30191,Julián Etulain,6.5,431.6,66
2019,44,0,33399,Adam Hadwin,6.5,491.0,75
2019,44,0,37455,Si Woo Kim,6.5,497.5,76
2019,44,0,29478,Kevin Kisner,6.5,555.9,85
2019,44,0,49766,Hank Lebioda,6.5,642.3,99
2019,44,0,27129,Luke List,6.5,529.0,81
2019,44,0,35449,Adam Long,6.5,661.0,101
2019,44,0,34466,Peter Malnati,6.5,1085.9,168
2019,44,0,47993,Denny McCarthy,6.5,680.4,105
2019,44,0,25198,Francesco Molinari,6.5,330.3,51
2019,44,0,48822,Sebastián Muñoz,6.5,716.1,110
2019,44,0,35732,Wes Roach,6.5,672.9,103
2019,44,0,29223,Sam Saunders,6.5,704.9,108
2019,44,0,30692,Scott Stallings,6.5,710.0,110
2019,44,0,49960,Sepp Straka,6.5,696.9,107
2019,44,0,31560,Brian Stuard,6.5,532.1,82
2019,64,0,27895,Jonas Blixt,6.4,822.4,129
2019,64,0,29479,Scott Brown,6.4,934.4,145
2019,64,0,26499,Rafa Cabrera Bello,6.4,257.7,40
2019,64,0,32200,Roberto Castro,6.4,825.7,129
2019,64,0,34021,Bud Cauley,6.4,834.5,131
2019,64,0,39997,Corey Conners,6.4,603.6,95
2019,64,0,46435,Austin Cook,6.4,606.2,95
2019,64,0,45609,Tyler Duncan,6.4,869.6,136
2019,64,0,29725,Tony Finau,6.4,560.2,87
2019,64,0,32102,Rickie Fowler,6.4,387.8,61
2019,64,0,46402,Talor Gooch,6.4,558.9,87
2019,64,0,34363,Tyrrell Hatton,6.4,218.0,34
2019,64,0,26758,David Hearn,6.4,389.9,61
2019,64,0,49298,Kramer Hickok,6.4,749.5,117
2019,64,0,35532,Tom Hoge,6.4,960.7,150
2019,64,0,29420,Billy Horschel,6.4,502.5,78
2019,64,0,35461,Beau Hossler,6.4,870.2,136
2019,64,0,39971,Sungjae Im,6.4,1238.2,194
2019,64,0,36852,Jim Knous,6.4,443.0,69
2019,64,0,27936,Martin Laird,6.4,923.1,145
2019,64,0,24781,Hunter Mahan,6.4,475.8,74
2019,64,0,33667,Carlos Ortiz,6.4,762.4,120
2019,64,0,46501,Ollie Schniederjans,6.4,553.6,87
2019,64,0,27649,Brandt Snedeker,6.4,658.2,103
2019,64,0,27214,Kevin Streelman,6.4,711.9,112
2019,64,0,27330,Josh Teater,6.4,767.4,120
2019,64,0,33448,Justin Thomas,6.4,362.8,57
2019,64,0,32150,Michael Thompson,6.4,670.0,104
2019,64,0,35617,Martin Trainer,6.4,628.7,98
2019,64,0,27064,Jhonattan Vegas,6.4,407.3,64
2019,64,0,27095,Nick Watney,6.4,750.9,118
2019,64,0,32139,Danny Willett,6.4,204.1,32
2019,64,0,49964,Aaron Wise,6.4,408.2,64
2019,97,0,28259,Sangmoon Bae,6.3,567.5,90
2019,97,0,27958,Ryan Blaum,6.3,811.7,129
2019,97,0,40009,Dominic Bozzelli,6.3,532.8,84
2019,97,0,29268,Bronson Burgoon,6.3,557.9,89
2019,97,0,25364,Paul Casey,6.3,293.9,47
2019,97,0,52372,Cameron Champ,6.3,501.1,80
2019,97,0,34076,Joel Dahmen,6.3,593.3,94
2019,97,0,25686,Jason Dufner,6.3,551.3,88
2019,97,0,30911,Tommy Fleetwood,6.3,265.1,42
2019,97,0,29535,Brice Garnett,6.3,825.4,131
2019,97,0,31646,Emiliano Grillo,6.3,461.0,73
2019,97,0,34563,Chesson Hadley,6.3,487.5,77
2019,97,0,35421,Brandon Harkins,6.3,798.7,127
2019,97,0,23353,J.J. Henry,6.3,559.4,89
2019,97,0,12716,Charley Hoffman,6.3,473.6,75
2019,97,0,21961,Charles Howell III,6.3,568.9,90
2019,97,0,35506,Mackenzie Hughes,6.3,940.0,149
2019,97,0,47990,Kyle Jones,6.3,797.6,127
2019,97,0,26300,Matt Jones,6.3,596.4,94
2019,97,0,33410,Andrew Landry,6.3,697.3,111
2019,97,0,26329,Louis Oosthuizen,6.3,212.9,34
2019,97,0,23320,Ryan Palmer,6.3,550.5,88
2019,97,0,49771,J.T. Poston,6.3,786.2,124
2019,97,0,22405,Justin Rose,6.3,227.7,36
2019,97,0,37275,Sam Ryder,6.3,727.2,116
2019,97,0,39327,Ben Silverman,6.3,826.1,132
2019,97,0,29221,Webb Simpson,6.3,379.4,60
2019,97,0,33418,Shawn Stefani,6.3,525.7,83
2019,97,0,27963,Chris Stroud,6.3,641.6,102
2019,97,0,25493,Nick Taylor,6.3,916.7,146
2019,97,0,29484,Peter Uihlein,6.3,549.7,87
2019,128,0,45526,Abraham Ancer,6.2,547.4,89
2019,128,0,22371,Aaron Baddeley,6.2,367.3,59
2019,128,0,40026,Daniel Berger,6.2,726.8,118
2019,128,0,34306,John Chin,6.2,352.5,57
2019,128,0,25900,Lucas Glover,6.2,650.6,105
2019,128,0,28679,Fabián Gómez,6.2,702.9,114
2019,128,0,39954,Cody Gribble,6.2,615.1,99
2019,128,0,27644,Brian Harman,6.2,664.0,107
2019,128,0,24024,Zach Johnson,6.2,453.2,73
2019,128,0,37454,Whee Kim,6.2,568.7,91
2019,128,0,33122,Russell Knox,6.2,541.5,87
2019,128,0,32816,Satoshi Kodaira,6.2,384.1,62
2019,128,0,23108,Matt Kuchar,6.2,383.6,62
2019,128,0,28775,Nate Lashley,6.2,639.8,103
2019,128,0,37380,Curtis Luck,6.2,600.1,97
2019,128,0,25818,Scott Piercy,6.2,448.2,72
2019,128,0,26476,Chez Reavie,6.2,458.2,74
2019,128,0,23621,Rory Sabbatini,6.2,750.8,122
2019,128,0,35891,Cameron Smith,6.2,315.4,51
2019,128,0,21528,Henrik Stenson,6.2,118.7,19
2019,128,0,40115,Adam Svensson,6.2,614.3,99
2019,128,0,37189,Harold Varner III,6.2,497.6,80
2019,128,0,47128,Richy Werenski,6.2,934.4,151
2019,151,0,6522,Ernie Els,6.1,239.5,39
2019,151,0,40098,Matt Fitzpatrick,6.1,273.3,45
2019,151,0,29974,Branden Grace,6.1,288.0,47
2019,151,0,39977,Max Homa,6.1,584.4,96
2019,151,0,39975,Michael Kim,6.1,402.3,66
2019,151,0,32791,K.H. Lee,6.1,837.6,138
2019,151,0,26851,Marc Leishman,6.1,298.1,49
2019,151,0,45486,Joaquin Niemann,6.1,932.8,153
2019,151,0,29908,C.T. Pan,6.1,344.9,57
2019,151,0,27556,Ted Potter Jr.,6.1,669.7,110
2019,151,0,34360,Patrick Reed,6.1,625.1,102
2019,151,0,34431,Robert Streb,6.1,617.7,101
2019,151,0,32333,Kevin Tway,6.1,502.7,83
2019,151,0,26951,Johnson Wagner,6.1,453.0,74
2019,151,0,25632,Jimmy Walker,6.1,627.0,103
2019,151,0,25804,Bubba Watson,6.1,215.0,35
2019,167,0,20472,Alex Cejka,6.0,380.0,63
2019,167,0,35376,Roberto Díaz,6.0,701.3,116
2019,167,0,31557,Jim Herman,6.0,422.9,70
2019,167,0,35879,Kelly Kraft,6.0,646.1,108
2019,167,0,31420,Anirban Lahiri,6.0,677.8,113
2019,167,0,25396,Kevin Na,6.0,238.5,40
2019,167,0,20572,Rod Pampling,6.0,566.0,94
2019,167,0,34256,Andrew Putnam,6.0,306.7,51
2019,167,0,30786,Brady Schnell,6.0,463.6,77
2019,167,0,34046,Jordan Spieth,6.0,353.2,59
2019,177,0,19803,Ryan Armour,5.9,678.9,116
2019,177,0,10809,Jim Furyk,5.9,416.5,70
2019,177,0,34098,Russell Henley,5.9,649.5,110
2019,177,0,26596,Ryan Moore,5.9,743.2,127
2019,177,0,24138,Ian Poulter,5.9,241.0,41
2019,177,0,47856,Seth Reeves,5.9,502.1,85
2019,177,0,32058,José de Jesús Rodríguez,5.9,501.9,85
2019,177,0,30110,Kyle Stanley,5.9,588.2,99
2019,185,0,49303,Anders Albertson,5.8,657.6,113
2019,185,0,21731,Freddie Jacobson,5.8,541.6,94
2019,185,0,34261,Scott Langley,5.8,624.8,107
2019,185,0,28252,Seamus Power,5.8,686.8,118
2018,1,0,31323,Gary Woodland,7.0,375.7,54
2018,2,0,33948,Byeong Hun An,6.9,385.2,56
2018,2,0,33141,Keegan Bradley,6.9,488.8,71
2018,2,0,34363,Tyrrell Hatton,6.9,200.1,29
2018,2,0,36799,Stephan Jaeger,6.9,378.9,55
2018,2,0,27129,Luke List,6.9,461.7,67
2018,7,0,27958,Ryan Blaum,6.8,424.6,62
2018,7,0,50526,Tom Lovelady,6.8,421.7,62
2018,7,0,1810,Phil Mickelson,6.8,325.6,48
2018,7,0,46601,Trey Mullinax,6.8,331.3,49
2018,11,0,20472,Alex Cejka,6.7,369.8,55
2018,11,0,32366,Kevin Chappell,6.7,335.0,50
2018,11,0,34076,Joel Dahmen,6.7,456.8,68
2018,11,0,30911,Tommy Fleetwood,6.7,288.6,43
2018,11,0,32448,James Hahn,6.7,410.6,61
2018,11,0,27141,J.B. Holmes,6.7,381.7,57
2018,11,0,29420,Billy Horschel,6.7,465.5,70
2018,11,0,30925,Dustin Johnson,6.7,286.1,43
2018,11,0,30944,Jason Kokrak,6.7,527.7,79
2018,11,0,29926,Danny Lee,6.7,431.5,64
2018,11,0,27349,Alex Noren,6.7,240.3,36
2018,11,0,24140,Sean O'Hair,6.7,321.4,48
2018,11,0,46970,Jon Rahm,6.7,262.2,39
2018,11,0,48081,Xander Schauffele,6.7,395.6,59
2018,11,0,35891,Cameron Smith,6.7,302.3,45
2018,26,0,34021,Bud Cauley,6.6,244.4,37
2018,26,0,47959,Bryson DeChambeau,6.6,388.8,59
2018,26,0,24924,Bill Haas,6.6,310.2,47
2018,26,0,35421,Brandon Harkins,6.6,447.8,68
2018,26,0,26758,David Hearn,6.6,296.8,45
2018,26,0,23353,J.J. Henry,6.6,344.2,52
2018,26,0,33204,Shane Lowry,6.6,275.2,42
2018,26,0,32839,Hideki Matsuyama,6.6,269.0,41
2018,26,0,25198,Francesco Molinari,6.6,292.2,44
2018,26,0,29908,C.T. Pan,6.6,451.1,68
2018,26,0,32150,Michael Thompson,6.6,350.9,53
2018,26,0,29484,Peter Uihlein,6.6,321.1,49
2018,26,0,37189,Harold Varner III,6.6,444.8,67
2018,26,0,49964,Aaron Wise,6.6,421.5,64
2018,40,0,47125,Matt Atkins,6.5,232.8,36
2018,40,0,29268,Bronson Burgoon,6.5,310.5,48
2018,40,0,35450,Patrick Cantlay,6.5,362.4,56
2018,40,0,46435,Austin Cook,6.5,518.9,80
2018,40,0,34099,Harris English,6.5,415.5,64
2018,40,0,32102,Rickie Fowler,6.5,265.5,41
2018,40,0,24358,Robert Garrigus,6.5,379.0,58
2018,40,0,39954,Cody Gribble,6.5,285.2,44
2018,40,0,33399,Adam Hadwin,6.5,340.0,52
2018,40,0,12716,Charley Hoffman,6.5,349.8,54
2018,40,0,35532,Tom Hoge,6.5,514.3,79
2018,40,0,35506,Mackenzie Hughes,6.5,407.8,63
2018,40,0,36689,Brooks Koepka,6.5,278.0,43
2018,40,0,27936,Martin Laird,6.5,342.8,53
2018,40,0,26851,Marc Leishman,6.5,370.0,57
2018,40,0,24781,Hunter Mahan,6.5,320.8,49
2018,40,0,39546,Keith Mitchell,6.5,449.9,69
2018,40,0,26329,Louis Oosthuizen,6.5,267.1,41
2018,40,0,24361,Pat Perez,6.5,260.2,40
2018,40,0,36699,Patrick Rodgers,6.5,357.3,55
2018,40,0,23621,Rory Sabbatini,6.5,451.5,69
2018,40,0,29223,Sam Saunders,6.5,357.7,55
2018,40,0,47347,Adam Schenk,6.5,415.8,64
2018,40,0,24502,Adam Scott,6.5,323.1,50
2018,40,0,30110,Kyle Stanley,6.5,374.4,58
2018,40,0,21528,Henrik Stenson,6.5,103.7,16
2018,40,0,34264,Hudson Swafford,6.5,287.3,44
2018,40,0,25804,Bubba Watson,6.5,346.8,53
2018,68,0,45526,Abraham Ancer,6.4,512.4,80
2018,68,0,40026,Daniel Berger,6.4,340.3,53
2018,68,0,40058,Zac Blair,6.4,275.2,43
2018,68,0,27895,Jonas Blixt,6.4,293.1,46
2018,68,0,24925,Jonathan Byrd,6.4,274.6,43
2018,68,0,25364,Paul Casey,6.4,216.7,34
2018,68,0,39997,Corey Conners,6.4,489.8,76
2018,68,0,28089,Jason Day,6.4,254.5,40
2018,68,0,29725,Tony Finau,6.4,431.5,67
2018,68,0,19846,Brian Gay,6.4,509.6,80
2018,68,0,20157,Retief Goosen,6.4,237.0,37
2018,68,0,31646,Emiliano Grillo,6.4,433.3,68
2018,68,0,26300,Matt Jones,6.4,262.5,41
2018,68,0,37454,Whee Kim,6.4,365.9,57
2018,68,0,29478,Kevin Kisner,6.4,366.0,57
2018,68,0,35879,Kelly Kraft,6.4,430.7,67
2018,68,0,29461,Jamie Lovemark,6.4,426.1,67
2018,68,0,34466,Peter Malnati,6.4,434.4,68
2018,68,0,33413,Ben Martin,6.4,356.6,56
2018,68,0,47993,Denny McCarthy,6.4,262.2,41
2018,68,0,28237,Rory McIlroy,6.4,242.4,38
2018,68,0,32640,Troy Merritt,6.4,430.9,67
2018,68,0,34213,Grayson Murray,6.4,337.7,53
2018,68,0,25240,D.A. Points,6.4,256.2,40
2018,68,0,34256,Andrew Putnam,6.4,438.2,68
2018,68,0,22405,Justin Rose,6.4,249.3,39
2018,68,0,39328,Conrad Shindler,6.4,184.6,29
2018,68,0,29221,Webb Simpson,6.4,444.7,69
